record_id,WCR,GP_MPa,grout_take_L_per_m,grouting_time_h,depth_m,section_length_m,pre_lugeon,acceptance_threshold_lu,post_lugeon,allowable_GP_MPa,min_WCR,max_WCR,max_grout_take_L_per_m,max_grouting_time_h
SYN-0142,1.9320933975871262,0.7249679361140728,27.686566456263492,7.547795368804861,102.45457607320246,5.694563423470166,1.6866500191541574,2.0,0.4237756734996402,1.5,0.6,3.0,60.0,16.0
SYN-0143,0.6,0.810988387729988,14.36158650394437,2.4710399166216104,173.60336341387054,6.246270775046452,2.7346733294300347,2.0,3.6620819823110162,1.5,0.6,3.0,60.0,16.0
SYN-0144,1.1946493546354877,0.846330105439217,31.656643870720835,5.50163457998807,194.31214225486536,5.84972247027944,1.502492921963351,2.0,2.060057651505516,1.5,0.6,3.0,60.0,16.0
SYN-0145,0.6561841577840423,1.300735170539928,2.8812317082807746,3.822979808215289,223.03148627589317,7.541849398622462,1.02737237024157,1.0,1.086960537742756,1.5,0.6,3.0,60.0,16.0
SYN-0146,1.2481789324502415,0.852072669105363,17.7846828678088,3.3186627533768682,229.78932954427148,6.539461182278042,0.9761935739171101,3.0,0.59926135107861,1.5,0.6,3.0,60.0,16.0
SYN-0147,0.6005387935175007,0.899606936301176,3.602179363429246,3.8531375204249887,272.28810956332995,6.736500167026563,3.8639477269282745,0.6,0.01,1.5,0.6,3.0,60.0,16.0
SYN-0148,1.324879877179299,0.950839361318194,60.0,4.281840236804673,143.42113062541762,6.411183363502988,1.1212302580151465,3.0,2.2887220304781586,1.5,0.6,3.0,60.0,16.0
SYN-0149,1.0347515734441857,0.6221698985830715,60.0,5.072027687652024,117.01674174291806,6.9353060702629525,2.028177959723808,2.0,6.802441350927382,1.5,0.6,3.0,60.0,16.0
SYN-0150,1.020672353660412,0.7007568957945246,39.71530443395467,6.76137457351685,197.91750700295208,6.230810269573842,2.174067866975528,2.0,0.7310653889132863,1.5,0.6,3.0,60.0,16.0
SYN-0151,0.7979312395974443,1.2583479731676024,4.282905190049562,6.190294955894529,119.93665239808374,7.005509787730834,1.1167673975681367,0.6,0.1989879022248635,1.5,0.6,3.0,60.0,16.0
SYN-0152,0.6,1.5,13.623061532095125,5.258443085654055,268.99365142667193,6.161237524211036,2.705120849811644,2.0,1.9046393629383376,1.5,0.6,3.0,60.0,16.0
SYN-0153,0.7590171604534701,0.35364884305136207,23.361279149567462,4.746239205970004,129.16108051844466,5.618977141319959,0.5828386647190276,2.0,5.79029797350767,1.5,0.6,3.0,60.0,16.0
SYN-0154,1.023048619221112,1.1717637307310582,6.127085973322935,3.1631918760032542,229.64309920674657,5.582309510786404,2.897011886651969,2.0,1.6623706496547057,1.5,0.6,3.0,60.0,16.0
SYN-0155,0.8242610270262674,0.6505973331077566,29.873632757793054,4.1899286186329245,204.29924246276545,7.6468829272310925,1.0038994304955786,2.0,0.3957715730859183,1.5,0.6,3.0,60.0,16.0
SYN-0156,1.1348908752675346,0.932382496385136,44.845358058324635,4.775775042492702,137.40274087736563,5.535412165945976,0.8788216797874961,2.0,1.5954421131206433,1.5,0.6,3.0,60.0,16.0
SYN-0157,0.8997236476248722,0.8503121032566899,27.479005921062367,6.009633869253319,179.04813336050927,6.514440113298035,1.068801872558188,2.0,0.46948856063267214,1.5,0.6,3.0,60.0,16.0
SYN-0158,1.5639823558719042,0.5586361354090031,25.54064839084428,4.987000233944473,145.43936891982074,6.5690600918602815,0.8416372762263153,2.0,0.5356636071824474,1.5,0.6,3.0,60.0,16.0
SYN-0159,1.6867169524211811,1.0831161620771894,30.3625714871748,5.625131865743769,190.5266334006837,5.866724835942356,0.7135919063747851,2.0,0.037006669232882566,1.5,0.6,3.0,60.0,16.0
SYN-0160,1.240685845299571,0.7595757671373665,15.219996718159024,5.4564275121235575,343.3424387110863,6.396756069296961,1.2207731743680936,2.0,0.4454706752525409,1.5,0.6,3.0,60.0,16.0
SYN-0161,1.1311254354104252,0.5466251876863031,26.055754239690444,4.803197039576554,131.89077080759523,6.195870316743397,0.7394859554969606,2.0,4.914401191323806,1.5,0.6,3.0,60.0,16.0
SYN-0162,1.1988374551787722,0.3,6.373542162141605,3.2011937021044723,83.31100692414529,5.910437922079491,1.6720260588166245,3.0,0.9550810425357379,1.5,0.6,3.0,60.0,16.0
SYN-0163,1.256856077479725,0.7526162406073283,36.745732340915346,4.12486646840563,191.87639562351825,6.846584319783057,2.6379432550363786,1.0,2.2204599494971005,1.5,0.6,3.0,60.0,16.0
SYN-0164,1.1622578172982447,0.7733658529728528,15.221282755138516,6.493228454653954,109.96988957796866,6.706154775315174,1.4224320609799705,2.0,2.2480715676113383,1.5,0.6,3.0,60.0,16.0
SYN-0165,1.0515220311378881,0.3,39.630976093215885,6.5080386612801036,138.12007891432938,5.208913997434003,0.9119843638911167,2.0,6.5454251274214394,1.5,0.6,3.0,60.0,16.0
SYN-0166,1.106110866545741,1.2529398743155906,17.49058796131791,1.5822297267731584,124.47325520414421,6.282664438094856,1.7352792398874568,2.0,2.3563644432410937,1.5,0.6,3.0,60.0,16.0
SYN-0167,1.1784470310182462,0.8834697017258221,5.221581452702508,5.829928819767295,238.80989275913583,7.01793395601018,2.2038188008703514,2.0,0.01,1.5,0.6,3.0,60.0,16.0
SYN-0168,1.2726134374430083,1.026237995109498,22.42275284413634,8.194353423688547,101.75663786721472,6.967453569049659,2.7196760589003572,1.0,4.837538046042089,1.5,0.6,3.0,60.0,16.0
SYN-0169,0.9001757403502852,0.6460907266990645,4.97561061839473,4.840132596451031,205.59977235506037,7.1232572623251835,2.7905981983133445,3.0,1.8851369201879833,1.5,0.6,3.0,60.0,16.0
SYN-0170,1.3462941922280052,1.3118349810767267,8.463660276312254,6.059777874682677,78.49371632223142,6.989827271218441,3.3093520286362517,3.0,3.109925097121968,1.5,0.6,3.0,60.0,16.0
SYN-0171,1.4464928458913051,1.5,11.422093590367059,5.350211718774815,185.32177000926697,5.928466349092225,1.6336388019845862,1.0,3.2376087583915414,1.5,0.6,3.0,60.0,16.0
SYN-0172,1.0355493847599815,0.9638731426319131,3.5246668677803488,3.198792342459787,142.58608923521314,6.713053019614185,5.916069079298837,3.0,7.570086718154428,1.5,0.6,3.0,60.0,16.0
SYN-0173,0.9593237191135122,1.3138584934301756,14.044245171173428,8.809282277154995,281.98711340243926,6.146945911718488,2.577534851440674,3.0,0.01,1.5,0.6,3.0,60.0,16.0
SYN-0174,0.8290573690595722,0.3360987720634667,10.382744364113618,3.6804207894733905,206.33429098711042,6.133667957116028,2.862238444453842,2.0,17.293100065243483,1.5,0.6,3.0,60.0,16.0
SYN-0175,2.2251510659741345,0.321336740848078,18.102629960420217,6.4942953399981365,340.7099509217488,6.940108256911849,1.8479072757335009,2.0,1.638504576238228,1.5,0.6,3.0,60.0,16.0
SYN-0176,1.6367459745136823,0.9223019990974769,23.083772003998316,5.1345300775979785,162.73867688362992,5.6259649534574265,1.956721001771615,2.0,1.553942076737751,1.5,0.6,3.0,60.0,16.0
SYN-0177,1.5954716462256617,0.8835165040451909,4.803330992959489,6.017055115382131,71.05485105438042,5.614809468022906,1.5355568162702873,1.0,0.1885297463755835,1.5,0.6,3.0,60.0,16.0
SYN-0178,1.2669041220042347,0.5014689397672748,3.3054285803727486,4.958299087454279,235.9834262567952,8.270633544708907,0.7526436992989523,1.0,0.01,1.5,0.6,3.0,60.0,16.0
SYN-0179,1.1146866281860408,0.3421817180880432,8.820041267735098,8.273008807994405,55.59755181242079,6.9196149325134755,1.485910527188788,3.0,0.9772040355999647,1.5,0.6,3.0,60.0,16.0
SYN-0180,0.7444985198358851,0.66278586009288,5.276943191431816,7.911160435584685,177.20665502434636,7.184471958593392,1.5849542740635876,2.0,1.0636778901514172,1.5,0.6,3.0,60.0,16.0
SYN-0181,1.575964520463279,0.8262786112814575,27.794259726182002,3.8665754750729837,289.08379396428666,6.256409728693292,0.5257713466701935,2.0,2.1078174132484224,1.5,0.6,3.0,60.0,16.0
SYN-0182,1.1703294930634807,0.768018782195835,9.806145448862392,7.172302570748695,229.9548173827652,7.059167993387989,4.775397933412892,5.0,0.6424360793325161,1.5,0.6,3.0,60.0,16.0
SYN-0183,1.0512985702327706,0.8425553829693433,38.34236724756968,3.866205693633754,148.81232790183475,5.414993820181373,2.7032134384608404,5.0,3.2781059349161668,1.5,0.6,3.0,60.0,16.0
SYN-0184,1.0739897357072359,1.0578459460242478,8.97263137041365,3.219346506830812,273.48547442919903,6.593945184215809,1.0690222074358,3.0,0.01,1.5,0.6,3.0,60.0,16.0
SYN-0185,0.6642561606687133,0.6205199029701407,60.0,4.02096510144758,229.14328965258733,7.490227229821516,3.0372686051997873,3.0,4.942268831857821,1.5,0.6,3.0,60.0,16.0
SYN-0186,1.063266374294085,1.2307916199438134,38.45058028141463,5.550793434950557,243.4411666882751,7.57998335045027,2.8004024248815353,1.0,1.4623734351107038,1.5,0.6,3.0,60.0,16.0
SYN-0187,1.290213876216215,0.5053165557757142,60.0,4.856091889140356,129.0380202471801,7.214736282152348,2.7262023384109324,0.6,1.2370764602672537,1.5,0.6,3.0,60.0,16.0
SYN-0188,2.064173159402497,0.4838964521301204,4.56035853188453,4.548054122890412,138.22319704678998,5.705619057152202,1.5185215398197285,2.0,3.136897635365435,1.5,0.6,3.0,60.0,16.0
SYN-0189,1.7975491369345313,1.0194557479487332,53.610080738642964,6.8324565625646425,125.99152627738154,5.63672820556539,1.2184877190815135,5.0,0.5592953240165115,1.5,0.6,3.0,60.0,16.0
SYN-0190,1.2460830331201265,0.6068556080499469,17.452459289452133,4.691389710439754,286.99521591600063,6.265588642141811,2.1038619991981022,0.6,4.687798355178476,1.5,0.6,3.0,60.0,16.0
SYN-0191,1.6041770755038693,1.0007017374483833,9.828461584275448,3.390787934305229,188.4533526887998,7.860337889344831,0.5569201687816462,1.0,2.4236741719670176,1.5,0.6,3.0,60.0,16.0
SYN-0192,0.6,0.9643768963046316,8.219157558142342,6.297975658537813,270.159631235461,6.106813306072671,1.6294516398162582,2.0,0.01,1.5,0.6,3.0,60.0,16.0
SYN-0193,1.3983738330459563,0.8363524977461523,8.346192674176088,5.594326068446044,186.04823168265136,5.75536990190397,1.6271060083360689,2.0,2.493612021879546,1.5,0.6,3.0,60.0,16.0
SYN-0194,1.5355053872824291,0.8649736112279901,7.204603391205075,6.609439219545272,181.2204948400919,7.73082966859017,0.6601609102184555,5.0,0.01,1.5,0.6,3.0,60.0,16.0
SYN-0195,1.2829350252288878,0.8522341370689696,9.23300000097539,7.2203709225133945,283.53803147962816,6.9316145990219,1.7909286466062875,1.0,0.01,1.5,0.6,3.0,60.0,16.0
SYN-0196,1.9054056961664942,0.6891936546340661,12.157788405924958,6.796704916068192,217.2387480748299,6.760357442355794,0.4744683674717145,2.0,0.01,1.5,0.6,3.0,60.0,16.0
SYN-0197,1.0118007820177837,0.8134835039864535,12.503599421809229,6.656927167337131,267.9869054733359,6.6380656062256,3.493612952728907,3.0,1.078856010625623,1.5,0.6,3.0,60.0,16.0
SYN-0198,0.6,0.9394903920155268,22.06443284994218,5.643394920107604,237.91259474110723,6.018190755115384,0.9153931334681545,5.0,0.5639337952368615,1.5,0.6,3.0,60.0,16.0
SYN-0199,0.9134090462827115,1.5,14.020393510416653,5.092687069174813,162.411945664296,7.187453266152604,0.5799544602634552,2.0,0.4753285470123857,1.5,0.6,3.0,60.0,16.0
SYN-0200,1.4639332119587083,0.8948244882914992,1.9464908368001266,5.1341428741686235,201.0936454660279,5.98839512828364,1.4006489638864004,2.0,0.01,1.5,0.6,3.0,60.0,16.0
